id,man_id,model_name,is_car,is_moto,is_spec
10050,143,BJ6730S6MEB,FALSE,FALSE,TRUE
10054,143,BJ6760,FALSE,FALSE,TRUE
5793,143,BJ6802/BJ6902,FALSE,FALSE,TRUE
10058,143,BJ6831S8MEB,FALSE,FALSE,TRUE
16337,16,BJQ9193TCL,FALSE,FALSE,TRUE
4348,213,BlackCafe 125,FALSE,TRUE,FALSE
2707,104,Blackline,FALSE,TRUE,FALSE
2357,223,Blackrose 250,FALSE,TRUE,FALSE
1720,41,Blade,TRUE,FALSE,FALSE
4259,332,Blade,FALSE,TRUE,FALSE
7361,437,BLADE 1000,FALSE,TRUE,FALSE
7310,437,BLADE 1000 LT EPS,FALSE,TRUE,FALSE
7307,437,BLADE 1000 LTX EPS,FALSE,TRUE,FALSE
7337,437,BLADE 470 4X2  Rigid,FALSE,TRUE,FALSE
7325,437,BLADE 500 EPS,FALSE,TRUE,FALSE
7322,437,BLADE 500LT EPS,FALSE,TRUE,FALSE
7334,437,BLADE 500SL,FALSE,TRUE,FALSE
7331,437,BLADE 520 EPS 4X4 Rigid,FALSE,TRUE,FALSE
7328,437,BLADE 550,FALSE,TRUE,FALSE
7365,437,BLADE 600,FALSE,TRUE,FALSE
7313,437,BLADE 600 LTX EPS,FALSE,TRUE,FALSE
7319,437,BLADE 600 SL.X,FALSE,TRUE,FALSE
7346,437,BLADE 600AR EPS 4X4,FALSE,TRUE,FALSE
7316,437,BLADE 600SE.X EPS,FALSE,TRUE,FALSE
4579,348,BLADE X,FALSE,TRUE,FALSE
2495,196,Blast,FALSE,TRUE,FALSE
3603,293,Blaze,FALSE,TRUE,FALSE
128,5,Blazer,TRUE,FALSE,FALSE
1085,41,Blizzard,TRUE,FALSE,FALSE
2308,107,Blue Marlin 1000,FALSE,TRUE,FALSE
831,30,Bluebird,TRUE,FALSE,FALSE
8441,537,Bluebird,TRUE,FALSE,FALSE
12178,954,BM,FALSE,FALSE,TRUE
5947,198,BM 216,FALSE,FALSE,TRUE
10946,758,BMH,FALSE,FALSE,TRUE
6410,352,Bn 125,FALSE,TRUE,FALSE
4008,325,Boardwalk,FALSE,TRUE,FALSE
3933,321,Bobber Deluxe,FALSE,TRUE,FALSE
4085,59,Bobby,FALSE,TRUE,FALSE
11706,850,Bolko,FALSE,FALSE,TRUE
2502,5,Bolt EV,TRUE,FALSE,FALSE
4580,348,BOMMBER,FALSE,TRUE,FALSE
533,24,Bongo,TRUE,FALSE,TRUE
18309,20,Bongo,FALSE,FALSE,TRUE
929,54,Bonneville,TRUE,FALSE,FALSE
3942,141,Bonneville,FALSE,TRUE,FALSE
3943,141,Bonneville Bobber,FALSE,TRUE,FALSE
3944,141,Bonneville Speedmaster,FALSE,TRUE,FALSE
3945,141,Bonneville T100,FALSE,TRUE,FALSE
3946,141,Bonneville T120,FALSE,TRUE,FALSE
3977,141,Bonneville T140,FALSE,TRUE,FALSE
1148,42,Bora,TRUE,FALSE,FALSE
3755,40,Boulevard 400,FALSE,TRUE,FALSE
3756,40,Boulevard C109R,FALSE,TRUE,FALSE
3757,40,Boulevard C50,FALSE,TRUE,FALSE
3758,40,Boulevard C90,FALSE,TRUE,FALSE
3759,40,Boulevard M109R,FALSE,TRUE,FALSE
3760,40,Boulevard M50,FALSE,TRUE,FALSE
3761,40,Boulevard M90,FALSE,TRUE,FALSE
3762,40,Boulevard S40,FALSE,TRUE,FALSE
3763,40,Boulevard S50,FALSE,TRUE,FALSE
3860,40,Boulevard S83,FALSE,TRUE,FALSE
1748,32,Boxer,TRUE,FALSE,TRUE
2441,225,Boxer,FALSE,TRUE,FALSE
946,33,Boxster,TRUE,FALSE,FALSE
2492,235,BR1,FALSE,TRUE,FALSE
282,11,Brava,TRUE,FALSE,FALSE
1290,56,Bravada,TRUE,FALSE,FALSE
283,11,Bravo,TRUE,FALSE,FALSE
2708,104,Breakout,FALSE,TRUE,FALSE
17,1,Brera,TRUE,FALSE,FALSE
3452,181,Breva 1100,FALSE,TRUE,FALSE
3473,181,Breva 1200,FALSE,TRUE,FALSE
3474,181,Breva 750,FALSE,TRUE,FALSE
1086,41,Brevis,TRUE,FALSE,FALSE
6425,12,Bronco,TRUE,FALSE,FALSE
9339,77,Bronco,TRUE,FALSE,FALSE
17873,12,Bronco Sport,TRUE,FALSE,FALSE
2586,246,Bronx,FALSE,TRUE,FALSE
1450,78,Brooklands,TRUE,FALSE,FALSE
2766,14,Bros,FALSE,TRUE,FALSE
111,4,Brougham,TRUE,FALSE,FALSE
1675,145,Brutale,FALSE,TRUE,FALSE
3381,278,Brutale 1000,FALSE,TRUE,FALSE
3382,278,Brutale 1078,FALSE,TRUE,FALSE
3383,278,Brutale 1090,FALSE,TRUE,FALSE
3384,278,Brutale 675,FALSE,TRUE,FALSE
3385,278,Brutale 750,FALSE,TRUE,FALSE
3386,278,Brutale 800,FALSE,TRUE,FALSE
3387,278,Brutale 910,FALSE,TRUE,FALSE
3388,278,Brutale 920,FALSE,TRUE,FALSE
3400,278,Brutale 989,FALSE,TRUE,FALSE
3389,278,Brutale 990,FALSE,TRUE,FALSE
19077,61,Brute Force 750 ,FALSE,TRUE,FALSE
1767,39,BRZ,TRUE,FALSE,FALSE
2219,207,BS2,TRUE,FALSE,FALSE
4631,354,BS200AU-11B,FALSE,TRUE,FALSE
4633,354,BS200S,FALSE,TRUE,FALSE
4630,354,BS250AS-43,FALSE,TRUE,FALSE
2220,207,BS4,TRUE,FALSE,FALSE
2221,207,BS6,TRUE,FALSE,FALSE
7102,179,BS750,FALSE,FALSE,TRUE
10910,758,BT,FALSE,FALSE,TRUE
4084,59,BT 1100 Bulldog,FALSE,TRUE,FALSE
12182,954,BTC,FALSE,FALSE,TRUE
10918,758,BTHC,FALSE,FALSE,TRUE
10914,758,BTHL,FALSE,FALSE,TRUE
10906,758,BTM,FALSE,FALSE,TRUE
10902,758,BTW,FALSE,FALSE,TRUE
6105,379,BUCCANEER 250I,FALSE,TRUE,FALSE
1886,42,Buggy,TRUE,FALSE,FALSE
7301,437,BULL&T 50,FALSE,TRUE,FALSE
2658,248,Bullet,FALSE,TRUE,FALSE
3669,303,Bullet 350,FALSE,TRUE,FALSE
3670,303,Bullet 500,FALSE,TRUE,FALSE
7512,40,Burgman 250,FALSE,TRUE,FALSE
8537,40,Burgman 400,FALSE,TRUE,FALSE
10102,40,Burgman 650,FALSE,TRUE,FALSE
534,24,Business,TRUE,FALSE,FALSE
4620,194,BV 350,FALSE,TRUE,FALSE
5948,198,BW 100,FALSE,FALSE,TRUE
6376,198,BW 100 AD,FALSE,FALSE,TRUE
6375,198,BW 120 AD,FALSE,FALSE,TRUE
5951,198,BW 121,FALSE,FALSE,TRUE
5954,198,BW 124,FALSE,FALSE,TRUE
6377,198,BW 135 AD,FALSE,FALSE,TRUE
5946,198,BW 138 AC,FALSE,FALSE,TRUE
5949,198,BW 141 AD-4,FALSE,FALSE,TRUE
5952,198,BW 161 AC-4,FALSE,FALSE,TRUE
5955,198,BW 177 D-3,FALSE,FALSE,TRUE
6374,198,BW 213 D,FALSE,FALSE,TRUE
5950,198,BW 216 D-4,FALSE,FALSE,TRUE
5953,198,BW 216 D-40,FALSE,FALSE,TRUE
4993,366,BWR 150 CC,FALSE,TRUE,FALSE
8577,561,BWS,FALSE,TRUE,FALSE
19527,59,BWS 125,FALSE,TRUE,FALSE
9459,607,BWS 150cc,FALSE,TRUE,FALSE
13667,607,BWS 180CC,FALSE,TRUE,FALSE
9463,607,BWS 50cc,FALSE,TRUE,FALSE
9467,607,BWS V 150cc,FALSE,TRUE,FALSE
4994,366,BWS1 150CC,FALSE,TRUE,FALSE
6127,379,BWX,FALSE,TRUE,FALSE
189,7,BX,TRUE,FALSE,FALSE
9818,41,bZ3,TRUE,FALSE,FALSE
9775,41,bZ4X,TRUE,FALSE,FALSE
3429,282,C 125,FALSE,TRUE,FALSE
13233,1037,C 130,FALSE,FALSE,TRUE
1676,24,C 5,TRUE,FALSE,FALSE
4343,7,C-Crosser,TRUE,FALSE,FALSE
13311,7,C-Elysee,TRUE,FALSE,FALSE
6411,274,C-light 125,FALSE,TRUE,FALSE
1686,12,C-MAX,TRUE,FALSE,FALSE
4544,7,C1,TRUE,FALSE,FALSE
5794,143,C10/C12,FALSE,FALSE,TRUE
5788,143,C10/C12 EV,FALSE,FALSE,TRUE
7957,469,C11,TRUE,FALSE,FALSE
5770,203,C144,FALSE,FALSE,TRUE
190,7,C15,TRUE,FALSE,FALSE
5765,203,C174,FALSE,FALSE,TRUE
191,7,C2,TRUE,FALSE,FALSE
192,7,C25,TRUE,FALSE,FALSE
12915,1003,C280 ,FALSE,FALSE,TRUE
193,7,C3,TRUE,FALSE,FALSE
7137,7,C3 Aircross,TRUE,FALSE,FALSE
1769,138,C30,TRUE,FALSE,FALSE
1898,43,C30,TRUE,FALSE,FALSE
12294,43,C303,FALSE,FALSE,TRUE
12298,43,C304,FALSE,FALSE,TRUE
12302,43,C306,FALSE,FALSE,TRUE
2199,162,C30E,TRUE,FALSE,FALSE
6469,146,C31/C32,FALSE,FALSE,TRUE
6454,146,C37,TRUE,FALSE,FALSE
194,7,C4,TRUE,FALSE,FALSE
3443,282,C4 125,FALSE,TRUE,FALSE
3430,282,C4 200,FALSE,TRUE,FALSE
3431,282,C4 250,FALSE,TRUE,FALSE
13319,7,C4 X,TRUE,FALSE,FALSE
19229,43,C40,TRUE,FALSE,FALSE
10670,3,C400 GT,FALSE,TRUE,FALSE
195,7,C5,TRUE,FALSE,FALSE
7141,7,C5 Aircross,TRUE,FALSE,FALSE
196,7,C6,TRUE,FALSE,FALSE
5790,143,C6 EV,FALSE,FALSE,TRUE
12466,3,C600 Sport,FALSE,TRUE,FALSE
1191,43,C70,TRUE,FALSE,FALSE
197,7,C8,TRUE,FALSE,FALSE
5795,143,C8/C9,FALSE,FALSE,TRUE
5789,143,C8L EV,FALSE,FALSE,TRUE
18933,360,CA1041 4x2 Light Truck,FALSE,FALSE,TRUE
18925,360,CA1043 4x2 Light Truck,FALSE,FALSE,TRUE
18929,360,CA1081 4x2 Light Truck,FALSE,FALSE,TRUE
18921,360,CA1086 4x2 Light Truck,FALSE,FALSE,TRUE
18945,360,CA1160 4x2 Lorry,FALSE,FALSE,TRUE
18941,360,CA1250 6x2 Lorry,FALSE,FALSE,TRUE
18969,360,CA1250 6x2Lorry,FALSE,FALSE,TRUE
18985,360,CA1310 8x4 Lorry,FALSE,FALSE,TRUE
10366,370,CA1400D,FALSE,FALSE,TRUE
10374,370,CA305,FALSE,FALSE,TRUE
18889,360,CA3250 (11 Liter) 6x4 Dump Truck,FALSE,FALSE,TRUE
18997,360,CA3250 (9 Liter) 6x4 Dump Truck,FALSE,FALSE,TRUE
19001,360,CA3310 (9 Liter) 8x4 Dump Truck,FALSE,FALSE,TRUE
18937,360,CA3310 8x4 Dump Truck,FALSE,FALSE,TRUE
18961,360,CA3310 8x4 DumpTruck,FALSE,FALSE,TRUE
18885,360,CA4180 (11 Liter) 4x2 Tractor,FALSE,FALSE,TRUE
18989,360,CA4180 (13 Liter) 4x2 Tractor,FALSE,FALSE,TRUE
18977,360,CA4180 (9 Liter) 4x2 Tractor,FALSE,FALSE,TRUE
18909,360,CA4180 4x2 Tractor,FALSE,FALSE,TRUE
18965,360,CA4180 4x2Tractor,FALSE,FALSE,TRUE
18917,360,CA4182 4x2 Tractor,FALSE,FALSE,TRUE
18953,360,CA4220 6x2 Tractor,FALSE,FALSE,TRUE
19009,360,CA4250 (11 Liter) 6x2 Tractor,FALSE,FALSE,TRUE
18973,360,CA4250 (11 Liter) 6x2R Tractor,FALSE,FALSE,TRUE
18993,360,CA4250 (11 Liter) 6x4 Tractor,FALSE,FALSE,TRUE
18981,360,CA4250 (13 Liter) 6x4 Tractor,FALSE,FALSE,TRUE
19005,360,CA4250 (9 Liter) 6x4 Tractor,FALSE,FALSE,TRUE
18957,360,CA4250 6x4 Tractor,FALSE,FALSE,TRUE
18913,360,CA4258 6x4 Tractor,FALSE,FALSE,TRUE
18949,360,CA5200 6x2 Lorry,FALSE,FALSE,TRUE
4357,30,Cabstar,FALSE,FALSE,TRUE
1149,42,Caddy,TRUE,FALSE,TRUE
1551,20,Cadenza,TRUE,FALSE,FALSE
2753,104,Cafe Racer,FALSE,TRUE,FALSE
6321,352,Cafe Racer 1130,FALSE,TRUE,FALSE
4985,274,CAFE RACER 152,FALSE,TRUE,FALSE
1087,41,Caldina,TRUE,FALSE,FALSE
1540,10,Caliber,TRUE,FALSE,FALSE
884,31,Calibra,TRUE,FALSE,FALSE
3453,181,California,FALSE,TRUE,FALSE
4350,74,California,TRUE,FALSE,FALSE
129,5,Camaro,TRUE,FALSE,FALSE
3502,284,Camel,FALSE,TRUE,FALSE
1088,41,Cami,TRUE,FALSE,FALSE
415,17,Campo,TRUE,FALSE,FALSE
885,31,Campo,TRUE,FALSE,FALSE
1089,41,Camry,TRUE,FALSE,FALSE
2152,124,Can-Am Commander ,FALSE,TRUE,FALSE
2153,124,Can-Am DS 250,FALSE,TRUE,FALSE
5033,124,Can-Am Maverick,FALSE,TRUE,FALSE
5032,124,Can-Am Outlander,FALSE,TRUE,FALSE
9527,124,Can-Am Outlander Max 1000R DPS,FALSE,TRUE,FALSE
2151,124,Can-Am Outlander Max 450 DPS,FALSE,TRUE,FALSE
5035,124,Can-Am Renegade,FALSE,TRUE,FALSE
9523,124,Can-Am Ryker,FALSE,TRUE,FALSE
2156,124,Can-Am Spyder,FALSE,TRUE,FALSE
9515,124,Can-Am Spyder F3,FALSE,TRUE,FALSE
9519,124,Can-Am Spyder SE5,FALSE,TRUE,FALSE
5034,124,Can-Am Traxter,FALSE,TRUE,FALSE
10178,698,Cansa,FALSE,FALSE,TRUE
18421,29,Canter,FALSE,FALSE,TRUE
18341,13,CANYON,TRUE,FALSE,FALSE
2530,139,Canyon 500,FALSE,TRUE,FALSE
2531,139,Canyon 600,FALSE,TRUE,FALSE
346,14,Capa,TRUE,FALSE,FALSE
2014,24,Capella ,TRUE,FALSE,FALSE
449,20,Capital,TRUE,FALSE,FALSE
1057,40,Cappuccino,TRUE,FALSE,FALSE
309,12,Capri,TRUE,FALSE,FALSE
130,5,Caprice,TRUE,FALSE,FALSE
6470,146,Captain C,FALSE,FALSE,TRUE
6474,146,Captain E,FALSE,FALSE,TRUE
6471,146,Captain N,FALSE,FALSE,TRUE
6475,146,Captain T,FALSE,FALSE,TRUE
6472,146,Captain V,FALSE,FALSE,TRUE
6476,146,Captain W,FALSE,FALSE,TRUE
1351,5,Captiva,TRUE,FALSE,FALSE
2162,34,Captur,TRUE,FALSE,FALSE
11406,786,CAPTUR,TRUE,FALSE,FALSE
254,10,Caravan,TRUE,FALSE,FALSE
4941,30,Caravan,TRUE,FALSE,TRUE
1150,42,Caravelle,TRUE,FALSE,TRUE
450,20,Carens,TRUE,FALSE,FALSE
2227,12,Cargo,FALSE,FALSE,TRUE
8473,541,Cargo T740,FALSE,FALSE,TRUE
16141,16,Cargo Truck,FALSE,FALSE,TRUE
5864,177,Cargomax,FALSE,FALSE,TRUE
1090,41,Carina,TRUE,FALSE,FALSE
777,29,Carisma,TRUE,FALSE,FALSE
451,20,Carnival,TRUE,FALSE,FALSE
535,24,Carol,TRUE,FALSE,FALSE
947,33,Carrera GT,TRUE,FALSE,FALSE
4206,59,Carrot,FALSE,TRUE,FALSE
1058,40,Carry,FALSE,FALSE,TRUE
7803,69,Cascada,TRUE,FALSE,FALSE
17997,16,Casper,TRUE,FALSE,FALSE
112,4,Catera,TRUE,FALSE,FALSE
1933,38,Catigo,TRUE,FALSE,FALSE
131,5,Cavalier,TRUE,FALSE,FALSE
13355,41,Cavalier ,TRUE,FALSE,FALSE
948,33,Cayenne,TRUE,FALSE,FALSE
8095,33,Cayenne GTS,TRUE,FALSE,FALSE
949,33,Cayman,TRUE,FALSE,FALSE
2767,14,CB 100,FALSE,TRUE,FALSE
2768,14,CB 1000,FALSE,TRUE,FALSE
2769,14,CB 1100,FALSE,TRUE,FALSE
2770,14,CB 125,FALSE,TRUE,FALSE
2771,14,CB 1300,FALSE,TRUE,FALSE
2912,14,CB 150,FALSE,TRUE,FALSE
2913,14,CB 175,FALSE,TRUE,FALSE
2914,14,CB 200,FALSE,TRUE,FALSE
8385,14,CB 200 X,FALSE,TRUE,FALSE
2772,14,CB 250,FALSE,TRUE,FALSE
2773,14,CB 300 R,FALSE,TRUE,FALSE
2774,14,CB 350,FALSE,TRUE,FALSE
8389,14,CB 350 Higness,FALSE,TRUE,FALSE
8393,14,CB 350 RS,FALSE,TRUE,FALSE
2915,14,CB 360,FALSE,TRUE,FALSE
2776,14,CB 400 SS,FALSE,TRUE,FALSE
2775,14,CB 400 Super Four,FALSE,TRUE,FALSE
2777,14,CB 450,FALSE,TRUE,FALSE
2778,14,CB 500,FALSE,TRUE,FALSE
2916,14,CB 500 F,FALSE,TRUE,FALSE
2779,14,CB 550,FALSE,TRUE,FALSE
2780,14,CB 600,FALSE,TRUE,FALSE
2781,14,CB 600 S,FALSE,TRUE,FALSE
2782,14,CB 650 F,FALSE,TRUE,FALSE
2917,14,CB 650 R,FALSE,TRUE,FALSE
2783,14,CB 750,FALSE,TRUE,FALSE
2784,14,CB 900 Custom,FALSE,TRUE,FALSE
2785,14,CB 900 Hornet,FALSE,TRUE,FALSE
2786,14,CB-1,FALSE,TRUE,FALSE
14117,71,CB1.7,FALSE,FALSE,TRUE
14121,71,CB1.8,FALSE,FALSE,TRUE
14173,71,CB10,FALSE,FALSE,TRUE
4320,339,CB115,FALSE,TRUE,FALSE
14177,71,CB13,FALSE,FALSE,TRUE
14181,71,CB15,FALSE,FALSE,TRUE
14185,71,CB16,FALSE,FALSE,TRUE
14125,71,CB2.5,FALSE,FALSE,TRUE
14129,71,CB2.5 GC,FALSE,FALSE,TRUE
14133,71,CB2.7,FALSE,FALSE,TRUE
14137,71,CB2.7 GC,FALSE,FALSE,TRUE
14149,71,CB2.9,FALSE,FALSE,TRUE
11686,846,CB3000,FALSE,FALSE,TRUE
14153,71,CB4.0,FALSE,FALSE,TRUE
14157,71,CB4.4,FALSE,FALSE,TRUE
14165,71,CB7,FALSE,FALSE,TRUE
14169,71,CB8,FALSE,FALSE,TRUE
2787,14,CBF 1000,FALSE,TRUE,FALSE
2788,14,CBF 125 F,FALSE,TRUE,FALSE
2789,14,CBF 500,FALSE,TRUE,FALSE
2790,14,CBF 600,FALSE,TRUE,FALSE
2792,14,CBR 1000 F,FALSE,TRUE,FALSE
2791,14,CBR 1000 RR/RA Fireblade,FALSE,TRUE,FALSE
2793,14,CBR 1100 XX Blackbird,FALSE,TRUE,FALSE
2794,14,CBR 125 R,FALSE,TRUE,FALSE
2795,14,CBR 150 R,FALSE,TRUE,FALSE
3700,307,CBR 150 Spitzer,FALSE,TRUE,FALSE
2796,14,CBR 250 R,FALSE,TRUE,FALSE
2797,14,CBR 300 R,FALSE,TRUE,FALSE
4044,329,CBR 3000,FALSE,TRUE,FALSE
2798,14,CBR 400 RR,FALSE,TRUE,FALSE
2799,14,CBR 500 R,FALSE,TRUE,FALSE
2800,14,CBR 600 F,FALSE,TRUE,FALSE
2801,14,CBR 600 RR,FALSE,TRUE,FALSE
2802,14,CBR 650 F,FALSE,TRUE,FALSE
2803,14,CBR 750,FALSE,TRUE,FALSE
2804,14,CBR 900 RR Fireblade,FALSE,TRUE,FALSE
2805,14,CBR 919 RR Fireblade,FALSE,TRUE,FALSE
2806,14,CBR 929 RR Fireblade,FALSE,TRUE,FALSE
2807,14,CBR 954 RR Fireblade,FALSE,TRUE,FALSE
3550,285,CBR150,FALSE,TRUE,FALSE
3515,285,CBR250,FALSE,TRUE,FALSE
2918,14,CBX 1000,FALSE,TRUE,FALSE
2808,14,CBX 250,FALSE,TRUE,FALSE
2809,14,CBX 750,FALSE,TRUE,FALSE
1578,42,CC,TRUE,FALSE,FALSE
10362,370,CC142,FALSE,FALSE,TRUE
14141,71,CC2.7,FALSE,FALSE,TRUE
14145,71,CC2.7 GC,FALSE,FALSE,TRUE
10370,370,CC3200C,FALSE,FALSE,TRUE
14161,71,CC4.0,FALSE,FALSE,TRUE
14189,71,CCS9 Combination Asphalt Compactor,FALSE,FALSE,TRUE
4978,14,CD,FALSE,TRUE,FALSE
2919,14,CD 125,FALSE,TRUE,FALSE
2920,14,CD 50/90,FALSE,TRUE,FALSE
3421,281,CD125,FALSE,TRUE,FALSE
3422,281,CD250,FALSE,TRUE,FALSE
10106,670,CDCD15,FALSE,FALSE,TRUE
7885,401,CDM307,FALSE,FALSE,TRUE
7889,401,CDM308,FALSE,FALSE,TRUE
7893,401,CDM312,FALSE,FALSE,TRUE
7897,401,CDM6205,FALSE,FALSE,TRUE
7905,401,CDM6225,FALSE,FALSE,TRUE
7901,401,CDM6240,FALSE,FALSE,TRUE
832,30,Cedric,TRUE,FALSE,FALSE
473,20,Ceed,TRUE,FALSE,FALSE
833,30,Cefiro,TRUE,FALSE,FALSE
1922,40,Celerio,TRUE,FALSE,FALSE
778,29,Celeste,TRUE,FALSE,FALSE
1091,41,Celica,TRUE,FALSE,FALSE
1903,41,Celsior,TRUE,FALSE,FALSE
132,5,Celta,TRUE,FALSE,FALSE
5007,367,CENTAUR 8X8,FALSE,TRUE,FALSE
393,16,Centennial,TRUE,FALSE,FALSE
6030,374,Centodieci,TRUE,FALSE,FALSE
1299,57,Centroliner,FALSE,FALSE,TRUE
1092,41,Century,TRUE,FALSE,FALSE
1364,69,Century,TRUE,FALSE,FALSE
452,20,Cerato,TRUE,FALSE,FALSE
13387,119,Ceres 336,FALSE,FALSE,TRUE
1712,40,Cervo,TRUE,FALSE,FALSE
10734,746,Ceviz Soyma,FALSE,FALSE,TRUE
1338,66,CF-Series,FALSE,FALSE,TRUE
2413,224,CF110,FALSE,TRUE,FALSE
9659,236,CF15Day,FALSE,TRUE,FALSE
10086,662,CF35A,FALSE,FALSE,TRUE
2429,224,CF50A,FALSE,TRUE,FALSE
6408,236,CF600,FALSE,TRUE,FALSE
2430,224,CF70AT,FALSE,TRUE,FALSE
10686,646,CFA 354,FALSE,FALSE,TRUE
10682,646,CFC 504,FALSE,FALSE,TRUE
10678,646,CFC 704,FALSE,FALSE,TRUE
5039,236,CFORCE 1000,FALSE,TRUE,FALSE
9667,236,CForce 1000 Overland,FALSE,TRUE,FALSE
9655,236,CForce 110,FALSE,TRUE,FALSE
9663,236,CForce 450L,FALSE,TRUE,FALSE
12306,236,CForce 450s,FALSE,TRUE,FALSE
5038,236,CFORCE 520 L,FALSE,TRUE,FALSE
7796,236,CForce 625,FALSE,TRUE,FALSE
2921,14,CG 125,FALSE,TRUE,FALSE
779,29,Challenger,TRUE,FALSE,FALSE
1559,10,Challenger,TRUE,FALSE,FALSE
4685,357,CHAMP 110,FALSE,TRUE,FALSE
6417,357,CHAMP 120,FALSE,TRUE,FALSE
4684,357,CHAMP 125,FALSE,TRUE,FALSE
6418,357,CHAMP 150,FALSE,TRUE,FALSE
6419,357,CHAMP 250,FALSE,TRUE,FALSE
4683,357,CHAMP 50,FALSE,TRUE,FALSE
6561,357,CHAMP ELECTRIC,FALSE,TRUE,FALSE
5223,97,Chance,TRUE,FALSE,FALSE
4207,59,Chappy (LB),FALSE,TRUE,FALSE
235,9,Charade,TRUE,FALSE,FALSE
1565,10,Charger,TRUE,FALSE,FALSE
780,29,Chariot,TRUE,FALSE,FALSE
214,8,Charman,TRUE,FALSE,FALSE
236,9,Charmant,TRUE,FALSE,FALSE
1093,41,Chaser,TRUE,FALSE,FALSE
17849,87,Chazor ,TRUE,FALSE,FALSE
443,19,Cherokee,TRUE,FALSE,FALSE
834,30,Cherry,TRUE,FALSE,FALSE
8445,537,Cherry,TRUE,FALSE,FALSE
1849,5,Chevelle,TRUE,FALSE,FALSE
3062,264,Chief,FALSE,TRUE,FALSE
3063,264,Chief Bomber,FALSE,TRUE,FALSE
3064,264,Chief Classic,FALSE,TRUE,FALSE
3065,264,Chief Deluxe,FALSE,TRUE,FALSE
3066,264,Chief Vintage,FALSE,TRUE,FALSE
3067,264,Chieftain,FALSE,TRUE,FALSE
18013,1165,Chinchilla 300,FALSE,TRUE,FALSE
18029,1165,Chinchilla 500,FALSE,TRUE,FALSE
6026,374,Chiron,TRUE,FALSE,FALSE
6032,374,Chiron Noire Sportive,TRUE,FALSE,FALSE
6027,374,Chiron Sport 110 Ans,TRUE,FALSE,FALSE
6028,374,Chiron Super Sport 300+,TRUE,FALSE,FALSE
5915,182,CHL 15,FALSE,FALSE,TRUE
5916,182,CHL 25,FALSE,FALSE,TRUE
5919,182,CHL 50,FALSE,FALSE,TRUE
5917,182,CHL 70,FALSE,FALSE,TRUE
5918,182,CHL 80,FALSE,FALSE,TRUE
2657,248,Choper,FALSE,TRUE,FALSE
2186,16,Chorus,TRUE,FALSE,FALSE
2039,41,CHR,TRUE,FALSE,FALSE
835,30,Cima,TRUE,FALSE,FALSE
284,11,Cinquecento,TRUE,FALSE,FALSE
166,6,Cirrus,TRUE,FALSE,FALSE
347,14,City,TRUE,FALSE,FALSE
3524,285,City,FALSE,TRUE,FALSE
7160,424,City Coupe,TRUE,FALSE,FALSE
1969,35,City Rover,TRUE,FALSE,FALSE
3342,274,Cityblade 125,FALSE,TRUE,FALSE
1302,57,Cityliner,FALSE,FALSE,TRUE
348,14,Civic,TRUE,FALSE,FALSE
2922,14,CJ 250,FALSE,TRUE,FALSE
444,19,CJ5 - CJ8,TRUE,FALSE,FALSE
1517,89,CK,TRUE,FALSE,FALSE
3349,275,CK 125,FALSE,TRUE,FALSE
9507,611,CK 250cc,FALSE,TRUE,FALSE
17825,1125,CK Mini Truck,FALSE,FALSE,TRUE
11986,918,Ckm 2600 E,FALSE,FALSE,TRUE
11990,918,Ckm 5600 EK,FALSE,FALSE,TRUE
1596,70,CL,TRUE,FALSE,FALSE
2810,14,CL 400,FALSE,TRUE,FALSE
1693,65,CLA,FALSE,FALSE,TRUE
4624,14,Clarity,TRUE,FALSE,FALSE
453,20,Clarus,TRUE,FALSE,FALSE
133,5,Classic,TRUE,FALSE,FALSE
3111,271,Classic,FALSE,TRUE,FALSE
3403,279,Classic,FALSE,TRUE,FALSE
5069,189,Classic,FALSE,TRUE,FALSE
2309,107,Classic 125,FALSE,TRUE,FALSE
2447,226,Classic 200,FALSE,TRUE,FALSE
3525,285,Classic 250,FALSE,TRUE,FALSE
4708,359,CLASSIC 250,FALSE,TRUE,FALSE
3671,303,Classic 350,FALSE,TRUE,FALSE
2310,107,Classic 50,FALSE,TRUE,FALSE
3672,303,Classic 500,FALSE,TRUE,FALSE
4026,325,Classic Cruiser,FALSE,TRUE,FALSE
536,24,Clef,TRUE,FALSE,FALSE
9487,607,Click 150cc,FALSE,TRUE,FALSE
967,34,Clio,TRUE,FALSE,FALSE
11398,786,CLIO,TRUE,FALSE,FALSE
17765,30,Clipper Truck,FALSE,FALSE,TRUE
4321,30,Clipper Van,TRUE,FALSE,TRUE
4975,14,CLIQ,FALSE,TRUE,FALSE
770,28,Clubman,TRUE,FALSE,FALSE
3673,303,Clubman 500,FALSE,TRUE,FALSE
2923,14,CM 400,FALSE,TRUE,FALSE
6463,146,CM7,TRUE,FALSE,FALSE
15909,1097,CM70,FALSE,FALSE,TRUE
18401,1217,CM82S4,FALSE,FALSE,TRUE
9938,666,CMT 1800,FALSE,FALSE,TRUE
9942,666,CMT 2600,FALSE,FALSE,TRUE
1904,41,Coaster,FALSE,FALSE,TRUE
134,5,Cobalt,TRUE,FALSE,FALSE
4260,332,Cobra,FALSE,TRUE,FALSE
11154,766,"Cobra p01/1 fi 140mm (3,0/4,0 kw)",FALSE,FALSE,TRUE
